,caseID,DateTime,taskID,originator,eventtype,ArrangeSurvey,FirstContact,ImmediateRepair,InformClientSurvey,InformClientWrongPlace,InternRepair,MakeTicket,ReadyInformClient,RepairReady,SendTicketToFinAdmin,Survey,TicketReady
12987,799,2020-01-03 05:22:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
10752,799,2020-01-15 03:58:00,Survey,Cindy,complete,0,0,0,0,0,0,0,0,0,0,1,0
1930,799,2020-01-18 15:01:00,InternRepair,Paul,complete,0,0,0,0,0,1,0,0,0,0,0,0
8873,799,2020-01-18 15:01:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
2369,799,2020-01-18 18:19:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
6141,799,2020-01-18 19:57:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
11566,799,2020-01-18 19:57:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
7065,800,2020-01-02 00:27:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
2431,800,2020-01-02 00:31:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
5104,800,2020-01-02 00:33:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
5180,800,2020-01-02 00:33:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
1731,800,2020-01-02 04:54:00,Survey,Anne,complete,0,0,0,0,0,0,0,0,0,0,1,0
5913,800,2020-01-02 06:42:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
10254,800,2020-01-02 06:42:00,ImmediateRepair,Anne,complete,0,0,1,0,0,0,0,0,0,0,0,0
7684,800,2020-01-02 11:44:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
1659,800,2020-01-02 12:29:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
12518,800,2020-01-02 12:29:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
5777,801,2020-01-05 04:30:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
3265,801,2020-01-05 04:34:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
11849,801,2020-01-05 10:44:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
7097,801,2020-01-12 16:29:00,Survey,Paul,complete,0,0,0,0,0,0,0,0,0,0,1,0
1896,801,2020-01-12 20:53:00,InternRepair,Paul,complete,0,0,0,0,0,1,0,0,0,0,0,0
6432,801,2020-01-12 20:53:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
6709,801,2020-01-13 00:17:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
3912,801,2020-01-13 04:16:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
7377,801,2020-01-13 04:16:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
652,801,2021-10-19 10:44:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
6389,802,2020-01-05 05:24:00,InformClientWrongPlace,Monica,complete,0,0,0,0,1,0,0,0,0,0,0,0
7401,802,2020-01-05 05:24:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
5488,803,2020-01-03 17:13:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
12507,803,2020-01-03 17:13:00,InformClientWrongPlace,Monica,complete,0,0,0,0,1,0,0,0,0,0,0,0
8227,804,2020-01-02 13:40:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
2466,804,2020-01-02 13:47:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
3871,804,2020-01-02 13:49:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
5203,804,2020-01-02 13:49:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
5617,804,2020-01-02 23:17:00,Survey,Barbara,complete,0,0,0,0,0,0,0,0,0,0,1,0
2324,804,2020-01-03 01:05:00,ImmediateRepair,Barbara,complete,0,0,1,0,0,0,0,0,0,0,0,0
10153,804,2020-01-03 03:09:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
5489,804,2020-01-03 03:41:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
10587,804,2020-01-03 03:41:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
300,804,2020-11-01 01:05:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
3843,805,2020-01-04 12:27:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
5607,805,2020-01-04 12:37:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
2024,805,2020-01-04 12:40:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
2296,805,2020-01-04 12:40:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
9635,805,2020-01-08 17:29:00,Survey,Paul,complete,0,0,0,0,0,0,0,0,0,0,1,0
1214,805,2020-01-09 12:35:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
4048,805,2020-01-09 12:35:00,InternRepair,Cindy,complete,0,0,0,0,0,1,0,0,0,0,0,0
1184,805,2020-01-09 17:30:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
7205,805,2020-01-09 17:30:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
730,805,2022-01-05 16:58:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
1217,806,2020-01-01 21:53:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
4894,806,2020-01-01 21:56:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
5643,806,2020-01-01 21:59:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
5964,806,2020-01-01 21:59:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
1795,806,2020-01-02 00:58:00,Survey,Anne,complete,0,0,0,0,0,0,0,0,0,0,1,0
11921,806,2020-01-02 06:58:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
3743,806,2020-01-02 08:27:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
8688,806,2020-01-02 14:04:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
12538,806,2020-01-02 14:04:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
5424,807,2020-01-04 19:11:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
4473,807,2020-01-04 19:16:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
1375,807,2020-01-04 19:21:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
5528,807,2020-01-04 19:21:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
11193,807,2020-01-04 19:39:00,Survey,Ben,complete,0,0,0,0,0,0,0,0,0,0,1,0
1742,807,2020-01-04 22:19:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
12219,807,2020-01-04 22:19:00,InternRepair,Eric,complete,0,0,0,0,0,1,0,0,0,0,0,0
9928,807,2020-01-05 00:59:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
3781,807,2020-01-05 05:34:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
11907,807,2020-01-05 05:34:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
10888,808,2020-01-03 00:48:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
962,808,2020-01-03 00:51:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
10789,808,2020-01-03 00:55:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
11428,808,2020-01-03 00:55:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
9293,808,2020-01-08 20:40:00,Survey,Jacky,complete,0,0,0,0,0,0,0,0,0,0,1,0
1027,808,2020-01-08 22:52:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
3011,808,2020-01-08 22:52:00,ImmediateRepair,Jacky,complete,0,0,1,0,0,0,0,0,0,0,0,0
12178,808,2020-01-09 03:53:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
7261,808,2020-01-09 05:36:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
8783,808,2020-01-09 05:36:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
2670,809,2020-01-04 07:43:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
28,809,2020-02-03 07:43:00,InformClientWrongPlace,Dian,complete,0,0,0,0,1,0,0,0,0,0,0,0
10693,810,2020-01-07 22:15:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
6635,810,2020-01-08 11:45:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
7388,810,2020-01-08 11:45:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
7716,810,2020-01-12 05:56:00,Survey,Jacky,complete,0,0,0,0,0,0,0,0,0,0,1,0
3958,810,2020-01-12 14:20:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
8328,810,2020-01-12 14:48:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
5797,810,2020-01-12 18:44:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
6306,810,2020-01-12 18:44:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
827,810,2022-04-12 22:11:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
9397,811,2020-01-04 14:50:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
5862,811,2020-01-04 15:00:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
1890,811,2020-01-04 15:05:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
3474,811,2020-01-04 15:05:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
2059,811,2020-01-10 03:09:00,Survey,Cindy,complete,0,0,0,0,0,0,0,0,0,0,1,0
1049,811,2020-01-12 10:52:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
1370,811,2020-01-12 10:52:00,InternRepair,Edd,complete,0,0,0,0,0,1,0,0,0,0,0,0
4076,811,2020-01-12 11:41:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
7616,811,2020-01-12 16:09:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
8750,811,2020-01-12 16:09:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
3787,812,2020-01-04 06:28:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
9768,812,2020-01-04 06:30:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
8686,812,2020-01-04 06:32:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
12673,812,2020-01-04 06:32:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
8162,812,2020-01-04 07:01:00,Survey,Ben,complete,0,0,0,0,0,0,0,0,0,0,1,0
1876,812,2020-01-04 07:49:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
2093,812,2020-01-04 07:49:00,ImmediateRepair,Ben,complete,0,0,1,0,0,0,0,0,0,0,0,0
11659,812,2020-01-04 11:13:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
10515,812,2020-01-04 13:09:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
11874,812,2020-01-04 13:09:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
6925,813,2020-01-02 19:29:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
2918,813,2020-01-02 19:34:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
3399,813,2020-01-02 21:55:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
10368,813,2020-01-02 21:55:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
5442,813,2020-01-06 05:35:00,InternRepair,Cindy,complete,0,0,0,0,0,1,0,0,0,0,0,0
8616,813,2020-01-06 05:35:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
6679,813,2020-01-06 07:44:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
10459,813,2020-01-06 07:44:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
34,813,2020-02-09 07:44:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
624,813,2021-09-21 22:54:00,Survey,Edd,complete,0,0,0,0,0,0,0,0,0,0,1,0
6673,814,2020-01-03 11:34:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
5396,814,2020-01-03 11:39:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
2957,814,2020-01-03 18:21:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
7818,814,2020-01-03 18:21:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
5926,814,2020-01-04 04:08:00,Survey,John,complete,0,0,0,0,0,0,0,0,0,0,1,0
7397,814,2020-01-04 14:42:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
8035,814,2020-01-04 14:42:00,InternRepair,John,complete,0,0,0,0,0,1,0,0,0,0,0,0
4714,814,2020-01-04 19:51:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
3903,814,2020-01-04 22:34:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
8152,814,2020-01-04 22:34:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
10617,815,2020-01-04 16:40:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
9492,815,2020-01-04 16:45:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
3547,815,2020-01-04 16:50:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
7469,815,2020-01-04 16:50:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
5603,815,2020-01-09 17:40:00,Survey,Jacky,complete,0,0,0,0,0,0,0,0,0,0,1,0
8685,815,2020-01-09 22:04:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
9517,815,2020-01-09 22:04:00,InternRepair,Jacky,complete,0,0,0,0,0,1,0,0,0,0,0,0
6071,815,2020-01-10 01:02:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
1501,815,2020-01-10 02:16:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
3355,815,2020-01-10 02:16:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
10636,816,2020-01-08 03:22:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
6098,816,2020-01-08 03:31:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
9880,816,2020-01-08 05:51:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
9028,816,2020-01-10 02:15:00,Survey,Jacky,complete,0,0,0,0,0,0,0,0,0,0,1,0
5287,816,2020-01-10 04:27:00,ImmediateRepair,Jacky,complete,0,0,1,0,0,0,0,0,0,0,0,0
2037,816,2020-01-10 06:15:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
10257,816,2020-01-10 07:31:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
5065,816,2020-01-10 11:44:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
12792,816,2020-01-10 11:44:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
709,816,2021-12-15 05:51:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
4589,817,2020-01-06 02:22:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
12480,817,2020-01-06 02:22:00,InformClientWrongPlace,Monica,complete,0,0,0,0,1,0,0,0,0,0,0,0
10727,818,2020-01-05 01:30:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
10036,818,2020-01-05 01:36:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
1792,818,2020-01-05 01:38:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
11049,818,2020-01-05 01:38:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
12684,818,2020-01-05 07:01:00,Survey,John,complete,0,0,0,0,0,0,0,0,0,0,1,0
12398,818,2020-01-05 11:18:00,InternRepair,Edd,complete,0,0,0,0,0,1,0,0,0,0,0,0
10293,818,2020-01-05 20:50:00,InternRepair,Edd,complete,0,0,0,0,0,1,0,0,0,0,0,0
12267,818,2020-01-05 20:50:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
10593,818,2020-01-05 23:20:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
5393,818,2020-01-06 01:07:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
6716,818,2020-01-06 01:07:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
2575,819,2020-01-03 09:26:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
7352,819,2020-01-03 09:30:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
1712,819,2020-01-03 09:35:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
3886,819,2020-01-03 09:35:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
7284,819,2020-01-04 03:14:00,Survey,Anne,complete,0,0,0,0,0,0,0,0,0,0,1,0
12468,819,2020-01-04 05:26:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
13074,819,2020-01-04 06:43:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
1739,819,2020-01-04 11:25:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
3573,819,2020-01-04 11:25:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
716,819,2021-12-22 05:26:00,ImmediateRepair,Anne,complete,0,0,1,0,0,0,0,0,0,0,0,0
2446,820,2020-01-04 14:11:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
10977,820,2020-01-04 14:21:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
12165,820,2020-01-04 14:25:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
7313,820,2020-01-13 21:19:00,Survey,Paul,complete,0,0,0,0,0,0,0,0,0,0,1,0
5632,820,2020-01-14 18:00:00,InternRepair,Edd,complete,0,0,0,0,0,1,0,0,0,0,0,0
12577,820,2020-01-14 22:00:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
1627,820,2020-01-14 22:50:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
3648,820,2020-01-15 02:03:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
12522,820,2020-01-15 02:03:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
801,820,2022-03-17 14:25:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
5658,821,2020-01-07 00:58:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
5141,821,2020-01-07 01:06:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
7453,821,2020-01-09 14:34:00,Survey,Anne,complete,0,0,0,0,0,0,0,0,0,0,1,0
7524,821,2020-01-09 16:34:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
8964,821,2020-01-09 16:34:00,ImmediateRepair,Anne,complete,0,0,1,0,0,0,0,0,0,0,0,0
11232,821,2020-01-09 21:28:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
1787,821,2020-01-09 23:07:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
10391,821,2020-01-09 23:07:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
179,821,2020-07-03 01:02:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
732,821,2022-01-07 01:06:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
6824,822,2020-01-05 04:26:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
3204,822,2020-01-05 04:28:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
8584,822,2020-01-05 04:30:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
11285,822,2020-01-05 04:30:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
3489,822,2020-01-13 11:36:00,Survey,Paul,complete,0,0,0,0,0,0,0,0,0,0,1,0
2285,822,2020-01-19 17:19:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
3408,822,2020-01-19 17:19:00,InternRepair,Paul,complete,0,0,0,0,0,1,0,0,0,0,0,0
2863,822,2020-01-19 20:21:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
1502,822,2020-01-20 00:19:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
8846,822,2020-01-20 00:19:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
13161,823,2020-01-01 11:54:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
12934,823,2020-01-01 11:57:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
4953,823,2020-01-01 11:59:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
12212,823,2020-01-01 11:59:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
10574,823,2020-01-01 12:54:00,Survey,Barbara,complete,0,0,0,0,0,0,0,0,0,0,1,0
1158,823,2020-01-01 14:42:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
9782,823,2020-01-01 14:42:00,ImmediateRepair,Barbara,complete,0,0,1,0,0,0,0,0,0,0,0,0
2916,823,2020-01-01 16:56:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
4648,823,2020-01-01 18:13:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
10765,823,2020-01-01 18:13:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
6519,824,2020-01-06 01:38:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
2812,824,2020-01-06 01:44:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
5192,824,2020-01-06 01:49:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
11497,824,2020-01-06 01:49:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
7000,824,2020-01-16 02:58:00,Survey,Cindy,complete,0,0,0,0,0,0,0,0,0,0,1,0
1337,824,2020-01-16 19:28:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
1529,824,2020-01-16 19:28:00,InternRepair,Cindy,complete,0,0,0,0,0,1,0,0,0,0,0,0
4007,824,2020-01-16 23:07:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
11156,824,2020-01-17 00:23:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
689,824,2021-11-25 00:23:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
10552,825,2020-01-05 23:56:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
11629,825,2020-01-05 23:56:00,InformClientWrongPlace,Dian,complete,0,0,0,0,1,0,0,0,0,0,0,0
1277,826,2020-01-06 21:16:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
12281,826,2020-01-06 21:18:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
12979,826,2020-01-06 21:23:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
2462,826,2020-01-08 22:40:00,ImmediateRepair,Anne,complete,0,0,1,0,0,0,0,0,0,0,0,0
11188,826,2020-01-09 01:16:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
1397,826,2020-01-09 08:32:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
5829,826,2020-01-09 09:01:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
11734,826,2020-01-09 09:01:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
95,826,2020-04-10 21:23:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
475,826,2021-04-25 20:28:00,Survey,Anne,complete,0,0,0,0,0,0,0,0,0,0,1,0
994,827,2020-01-04 06:29:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
8624,827,2020-01-04 06:32:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
1685,827,2020-01-04 06:36:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
11586,827,2020-01-04 06:36:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
5023,827,2020-01-04 08:45:00,Survey,Ben,complete,0,0,0,0,0,0,0,0,0,0,1,0
2225,827,2020-01-04 12:45:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
8425,827,2020-01-04 12:45:00,InternRepair,Ben,complete,0,0,0,0,0,1,0,0,0,0,0,0
9161,827,2020-01-04 17:03:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
4168,827,2020-01-04 19:04:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
7940,827,2020-01-04 19:04:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
13023,828,2020-01-03 12:42:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
12596,828,2020-01-03 12:46:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
